Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType	
111000~111099	ØÖÇÏ±Þ Ø­·ØÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
111100~111199	ÇÏ±Þ Ø­·ØÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
111200~111299	Øß±Þ Ø­·ØÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
111300~111399	°í±Þ Ø­·ØÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
111400~111499	ØÖ°í±Þ Ø­·ØÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
112000~112099	ØÖÇÏ±Þ Øñ±ÍÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
112100~112199	ÇÏ±Þ Øñ±ÍÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
112200~112299	Øß±Þ Øñ±ÍÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
112300~112399	°í±Þ Øñ±ÍÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
112400~112499	ØÖ°í±Þ Øñ±ÍÇÑ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
113000~113099	ØÖÇÏ±Þ °í´ëÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
113100~113199	ÇÏ±Þ °í´ëÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
113200~113299	Øß±Þ °í´ëÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
113300~113399	°í±Þ °í´ëÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
113400~113499	ØÖ°í±Þ °í´ëÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
114000~114099	ØÖÇÏ±Þ Àü¼³ÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
114100~114199	ÇÏ±Þ Àü¼³ÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
114200~114299	Øß±Þ Àü¼³ÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
114300~114399	°í±Þ Àü¼³ÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
114400~114499	ØÖ°í±Þ Àü¼³ÀÇ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
115000~115099	ØÖÇÏ±Þ ½ÅØ­ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
115100~115199	ÇÏ±Þ ½ÅØ­ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
115200~115299	Øß±Þ ½ÅØ­ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
115300~115399	°í±Þ ½ÅØ­ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
115400~115499	ØÖ°í±Þ ½ÅØ­ ¹é·æ¼®	ITEM_DS	DS_SLOT1	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
120000~120099	ØÖÇÏ±Þ ÀÏ¹Ý Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
120100~120199	ÇÏ±Þ ÀÏ¹Ý Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
120200~120299	Øß±Þ ÀÏ¹Ý Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
120300~120399	°í±Þ ÀÏ¹Ý Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
120400~120499	ØÖ°í±Þ ÀÏ¹Ý Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
121000~121099	ØÖÇÏ±Þ Ø­·ØÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
121100~121199	ÇÏ±Þ Ø­·ØÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
121200~121299	Øß±Þ Ø­·ØÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
121300~121399	°í±Þ Ø­·ØÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
121400~121499	ØÖ°í±Þ Ø­·ØÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
122000~122099	ØÖÇÏ±Þ Øñ±ÍÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
122100~122199	ÇÏ±Þ Øñ±ÍÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
122200~122299	Øß±Þ Øñ±ÍÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
122300~122399	°í±Þ Øñ±ÍÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
122400~122499	ØÖ°í±Þ Øñ±ÍÇÑ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
123000~123099	ØÖÇÏ±Þ °í´ëÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
123100~123199	ÇÏ±Þ °í´ëÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
123200~123299	Øß±Þ °í´ëÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
123300~123399	°í±Þ °í´ëÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
123400~123499	ØÖ°í±Þ °í´ëÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
124000~124099	ØÖÇÏ±Þ Àü¼³ÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
124100~124199	ÇÏ±Þ Àü¼³ÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
124200~124299	Øß±Þ Àü¼³ÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
124300~124399	°í±Þ Àü¼³ÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
124400~124499	ØÖ°í±Þ Àü¼³ÀÇ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
125000~125099	ØÖÇÏ±Þ ½ÅØ­ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
125100~125199	ÇÏ±Þ ½ÅØ­ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
125200~125299	Øß±Þ ½ÅØ­ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
125300~125399	°í±Þ ½ÅØ­ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
125400~125499	ØÖ°í±Þ ½ÅØ­ Ø­·æ¼®	ITEM_DS	DS_SLOT2	1	ANTI_SELL | ANTI_STACK | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
130000~130099	ØÖÇÏ±Þ ÀÏ¹Ý Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
130100~130199	ÇÏ±Þ ÀÏ¹Ý Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
130200~130299	Øß±Þ ÀÏ¹Ý Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
130300~130399	°í±Þ ÀÏ¹Ý Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
130400~130499	ØÖ°í±Þ ÀÏ¹Ý Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
131000~131099	ØÖÇÏ±Þ Ø­·ØÇÑ Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
131100~131199	ÇÏ±Þ Ø­·ØÇÑ Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
131200~131299	Øß±Þ Ø­·ØÇÑ Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
131300~131399	°í±Þ Ø­·ØÇÑ Ç³·æ¼®	ITEM_DS	DS_SLOT3	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	TIMER_BASED_ON_WEAR	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	
